StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4. Age,Q5,Q6,Q7,Q7_3_TEXT,Q9,Q11,Q13,Q14,Q15,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25,Q26_1,Q27_1,Q28,Q28_7_TEXT,Q29,Q30_1,Q31,Q32 Marital Status,Q33 Education,Q34 Employment,Q35,opp,qpmid,expected_ir,expected_loi,tg,gc,SVID,transaction_id,Q_TotalDuration,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDDuplicate,Q_BallotBoxStuffing,Q_RecaptchaScore,ID,Day,Q,Wave,sent,Round,V,Random ID,PROLIFIC_PID,term,race quota,age,Min Quota
2024-09-02 03:57:33,2024-09-02 04:24:54,IP Address,68.201.150.9,100,1640,True,2024-09-02 04:24:54,R_5OIiEodrG6BP3uW,,,,,31.9033,-106.417,anonymous,EN,Yes,Yes,Yes,40,Hispanic,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-lRyD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1640,,,,,,0-3123328-138434,1,,1,yes,,M4,85313,,,,31-50,
2024-09-02 04:20:23,2024-09-02 04:25:35,IP Address,96.47.239.230,100,311,True,2024-09-02 04:25:35,R_665ilzcPVSqTrtT,,,,,25.7838,-80.1823,anonymous,EN,Yes,Yes,Yes,49,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-pNbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,311,,,,,,0-8870831-138434,1,5,1,yes,,M4,87206,,,White,31-50,"31-50, Male, White"
2024-09-02 04:14:19,2024-09-02 04:26:23,IP Address,3.88.65.72,100,723,True,2024-09-02 04:26:23,R_1aoioX795sikONH,,,,,39.0469,-77.4903,anonymous,EN,Yes,Yes,Yes,39,Black or African American,"African American ",Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-ASsT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,723,,,,,,0-2255322-138434,1,7,1,yes,,M4,94150,,,Black,31-50,"31-50, Male, Black/African-American"
2024-09-02 04:18:14,2024-09-02 04:27:41,IP Address,174.235.83.22,100,566,True,2024-09-02 04:27:42,R_5Mu5HiKP17o1M5I,,,,,34.0021,-81.0423,anonymous,EN,Yes,Yes,Yes,30,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-HnAq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,566,,,,,,0-8705056-138434,1,2,1,yes,,M4,66777,,,White,18-30,"18-30, Female, White"
2024-09-02 03:44:54,2024-09-02 04:29:34,IP Address,172.75.76.95,100,2680,True,2024-09-02 04:29:35,R_7Dp9V0P5GhWeQRe,,,,,34.6854,-79.9333,anonymous,EN,Yes,Yes,Yes,42,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-cZFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,2680,,,,,,0-7016730-138434,1,6,1,yes,,M4,65564,,,White,31-50,"31-50, Female, White"
2024-09-02 04:04:16,2024-09-02 04:32:55,IP Address,174.234.93.11,100,1719,True,2024-09-02 04:32:56,R_5QLqLoXbjJzMXHd,,,,,32.2699,-110.9853,anonymous,EN,Yes,Yes,Yes,53,Asian,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-QdSa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1719,,,,,,0-2020947-138434,1,,1,yes,,M4,70070,,,Asian,+50,
2024-09-02 04:13:50,2024-09-02 04:35:57,IP Address,54.167.213.83,100,1327,True,2024-09-02 04:35:58,R_5CIOIhUnWi2PF7C,,,,,39.0469,-77.4903,anonymous,EN,Yes,Yes,Yes,48,White,"Nothing at all ",Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-Zwlh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1327,,,,,,0-4571054-138434,1,6,1,yes,,M4,42185,,,White,31-50,"31-50, Female, White"
2024-09-02 04:35:25,2024-09-02 04:38:45,IP Address,156.146.249.221,100,200,True,2024-09-02 04:38:46,R_3Bm3W22NmyftDCQ,,,,,32.2184,-98.2236,anonymous,EN,Yes,Yes,Yes,34,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,3834-2024-09-02-jrvz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,200,,,,,,0-9326788-138434,1,5,1,yes,,M4,45699,,,White,31-50,"31-50, Male, White"
2024-09-02 04:36:32,2024-09-02 04:40:21,IP Address,104.223.100.165,100,228,True,2024-09-02 04:40:22,R_168CzN9XS2yCqHW,,,,,32.8137,-96.8704,anonymous,EN,Yes,Yes,Yes,48,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-BtOi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,228,,,,,,0-8870868-138434,1,5,1,yes,,M4,87144,,,White,31-50,"31-50, Male, White"
2024-09-02 04:27:53,2024-09-02 04:44:13,IP Address,64.184.114.71,100,980,True,2024-09-02 04:44:14,R_7QEHPBKPf5BrBpq,,,,,38.4934,-86.0139,anonymous,EN,Yes,Yes,Yes,37,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-gEjO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,980,,,,,,0-7979395-138434,1,6,1,yes,,M4,87399,,,White,31-50,"31-50, Female, White"
2024-09-02 04:44:08,2024-09-02 04:50:12,IP Address,67.172.74.83,100,364,True,2024-09-02 04:50:13,R_5lc8eYVjkRsUjSF,,,,,25.8799,-80.3364,anonymous,EN,Yes,Yes,Yes,34,Hispanic,No,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-rYQN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,364,,,,,,0-3563903-138434,1,,1,yes,,M4,42661,,,,31-50,
2024-09-02 03:26:10,2024-09-02 04:51:45,IP Address,76.34.46.37,100,5134,True,2024-09-02 04:51:45,R_1RQT4cXJPXjpQG4,,,,,38.0936,-84.5009,anonymous,EN,Yes,Yes,Yes,28,Hispanic,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-BnTu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,5134,,,,,,0-10405917-138434,1,,1,yes,,M4,70636,,,,18-30,
2024-09-02 04:37:56,2024-09-02 04:54:19,IP Address,138.207.233.98,100,982,True,2024-09-02 04:54:19,R_7et0HmrLa9gShYa,,,,,40.3053,-78.954,anonymous,EN,Yes,Yes,Yes,36,White,"No ",Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-HpIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,982,,,,,,0-6505017-138434,1,6,1,yes,,M4,59873,,,White,31-50,"31-50, Female, White"
2024-09-02 04:35:04,2024-09-02 05:01:08,IP Address,24.47.37.169,100,1564,True,2024-09-02 05:01:09,R_5sdpNAMmVLHCYfv,,,,,40.7319,-73.2202,anonymous,EN,Yes,Yes,Yes,38,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-PVCJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1564,,,,,,0-4112051-138434,1,5,1,yes,,M4,40391,,,White,31-50,"31-50, Male, White"
2024-09-02 04:50:57,2024-09-02 05:05:24,IP Address,107.77.233.140,100,866,True,2024-09-02 05:05:24,R_1lR2oGumjTM6GSB,,,,,37.751,-97.822,anonymous,EN,Yes,Yes,Yes,29,White,,Other (Please specify in box below),Nonbinary,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-NNsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,866,,,,,,0-9502522-138434,1,,1,yes,,M4,18378,,,White,18-30,
2024-09-02 05:01:11,2024-09-02 05:26:50,IP Address,75.82.74.90,100,1538,True,2024-09-02 05:26:50,R_1K9kedSQOd4Gb2H,,,,,33.9576,-118.267,anonymous,EN,Yes,Yes,Yes,36,Hispanic,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-ndxb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1538,,,,,,0-3659045-138434,1,,1,yes,,M4,19006,,,,31-50,
2024-09-02 04:56:08,2024-09-02 05:29:39,IP Address,97.136.42.131,100,2011,True,2024-09-02 05:29:40,R_6sibzJcFovgBHFC,,,,,38.7169,-121.3677,anonymous,EN,Yes,Yes,Yes,30,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-XVQi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,2011,,,,,,0-5238545-138434,1,2,1,yes,,M4,31466,,,White,18-30,"18-30, Female, White"
2024-09-02 05:27:15,2024-09-02 05:32:59,IP Address,172.105.148.75,100,343,True,2024-09-02 05:33:00,R_5yTaQpZ8HNLMrcJ,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,29,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-aRJQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,343,,,,,,0-10619514-138434,1,1,1,yes,,M4,61958,,,White,18-30,"18-30, Male, White"
2024-09-02 05:35:49,2024-09-02 05:47:09,IP Address,174.242.208.60,100,680,True,2024-09-02 05:47:10,R_72JlRTOxztp9FOA,,,,,32.7797,-96.8022,anonymous,EN,Yes,Yes,Yes,53,White,White,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-XlLg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,680,,,,,,0-4869845-138434,1,10,1,yes,,M4,62350,,,White,+50,">50, Female, White"
2024-09-02 04:50:05,2024-09-02 05:54:41,IP Address,104.223.103.114,100,3875,True,2024-09-02 05:54:41,R_7y6JYBomkB8YLV7,,,,,32.8137,-96.8704,anonymous,EN,Yes,Yes,Yes,45,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-unMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,3875,,,,,,0-10556494-138434,1,5,1,yes,,M4,57048,,,White,31-50,"31-50, Male, White"
2024-09-02 05:44:57,2024-09-02 05:57:30,IP Address,98.60.50.213,100,753,True,2024-09-02 05:57:31,R_5EdeyqjjpcvdpVc,,,,,35.0712,-106.5768,anonymous,EN,Yes,Yes,Yes,37,Hispanic,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-mqht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,753,,,,,,0-3279236-138434,1,,1,yes,,M4,23340,,,,31-50,
2024-09-02 06:07:32,2024-09-02 06:10:19,IP Address,216.129.151.147,100,166,True,2024-09-02 06:10:19,R_5zjcu7ZETDXHou1,,,,,46.3994,-86.6983,anonymous,EN,Yes,Yes,Yes,37,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-IMJS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,166,,,,,,0-9873109-138434,1,6,1,yes,,M4,72045,,,White,31-50,"31-50, Female, White"
2024-09-02 05:59:02,2024-09-02 06:15:04,IP Address,98.186.100.155,100,961,True,2024-09-02 06:15:05,R_1xJrwYEnVDcxR4J,,,,,38.0551,-97.9323,anonymous,EN,Yes,Yes,Yes,21,"White,Hispanic,American Indian and Alaska Native alone",No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-aVyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,961,,,,,,0-10509099-138434,1,,1,yes,,M4,35391,,,AmericanIndian/Other,18-30,
2024-09-02 06:12:39,2024-09-02 06:22:18,IP Address,172.105.148.75,100,578,True,2024-09-02 06:22:18,R_7gwKuv1R3aVPTH2,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,31,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-TRvG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,578,,,,,,0-10577430-138434,1,5,1,yes,,M4,93262,,,White,31-50,"31-50, Male, White"
2024-09-02 06:22:44,2024-09-02 06:42:07,IP Address,172.59.32.238,100,1163,True,2024-09-02 06:42:08,R_1N4ciVXsbUtF9F7,,,,,39.9401,-82.8965,anonymous,EN,Yes,Yes,Yes,37,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-KmKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1163,,,,,,0-5062566-138434,1,6,1,yes,,M4,84642,,,White,31-50,"31-50, Female, White"
2024-09-02 06:27:01,2024-09-02 06:42:37,IP Address,67.9.19.243,100,936,True,2024-09-02 06:42:38,R_7TZ71cPNcdJIZsr,,,,,33.5699,-86.724,anonymous,EN,Yes,Yes,Yes,30,Black or African American,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-spue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,936,,,,,,0-9014413-138434,1,4,1,yes,,M4,99281,,,Black,18-30,"18-30, Female, Black/African-American"
2024-09-02 06:29:46,2024-09-02 06:42:53,IP Address,104.129.18.228,100,786,True,2024-09-02 06:42:54,R_5FsPaGpkGFTdQsm,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,48,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-eeto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,786,,,,,,0-9034287-138434,1,5,1,yes,,M4,80614,,,White,31-50,"31-50, Male, White"
2024-09-02 06:33:52,2024-09-02 06:49:22,IP Address,174.251.128.102,100,929,True,2024-09-02 06:49:23,R_7PpzMK7WQZCTuZQ,,,,,37.5515,-77.4323,anonymous,EN,Yes,Yes,Yes,45,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-tcjA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,929,,,,,,0-6411835-138434,1,6,1,yes,,M4,71933,,,White,31-50,"31-50, Female, White"
2024-09-02 05:50:49,2024-09-02 07:01:01,IP Address,146.70.41.77,100,4212,True,2024-09-02 07:01:02,R_502fBfkJJO8hqxU,,,,,40.7157,-74,anonymous,EN,Yes,Yes,Yes,47,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-ZXNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,4212,,,,,,0-10611925-138434,1,5,1,yes,,M4,26594,,,White,31-50,"31-50, Male, White"
2024-09-02 07:01:56,2024-09-02 07:06:25,IP Address,50.116.40.94,100,268,True,2024-09-02 07:06:26,R_70r3MvpQBHPRca2,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,32,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-PRpS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,268,,,,,,0-10604741-138434,1,5,1,yes,,M4,27702,,,White,31-50,"31-50, Male, White"
2024-09-02 06:38:47,2024-09-02 07:09:16,IP Address,166.199.242.43,100,1828,True,2024-09-02 07:09:17,R_3dvhkKuYw15Rz6z,,,,,32.8445,-96.8219,anonymous,EN,Yes,Yes,Yes,34,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-wjAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1828,,,,,,0-4912241-138434,1,6,1,yes,,M4,65988,,,White,31-50,"31-50, Female, White"
2024-09-02 07:03:03,2024-09-02 07:18:34,IP Address,47.155.41.20,100,931,True,2024-09-02 07:18:35,R_5PRWPMnSmyJdtSN,,,,,33.9561,-117.2501,anonymous,EN,Yes,Yes,Yes,20,"White,Hispanic",N/A,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-txLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,931,,,,,,0-5348823-138434,1,2,1,yes,,M4,88845,,,White,18-30,"18-30, Female, White"
2024-09-02 07:16:37,2024-09-02 07:20:37,IP Address,146.70.41.77,100,240,True,2024-09-02 07:20:38,R_6m7Sli2P5lgmxi0,,,,,40.7157,-74,anonymous,EN,Yes,Yes,Yes,48,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-BVhL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,240,,,,,,0-9007427-138434,1,5,1,yes,,M4,97812,,,White,31-50,"31-50, Male, White"
2024-09-02 06:52:35,2024-09-02 07:20:58,IP Address,174.224.5.198,100,1703,True,2024-09-02 07:20:59,R_7D78BHb7A39nea7,,,,,32.9103,-96.7283,anonymous,EN,Yes,Yes,Yes,27,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-WwSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1703,,,,,,0-6500478-138434,1,2,1,yes,,M4,96417,,,White,18-30,"18-30, Female, White"
2024-09-02 07:19:18,2024-09-02 07:25:18,IP Address,50.116.40.94,100,359,True,2024-09-02 07:25:18,R_6lExcRWdKHymp7y,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,35,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-uakQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,359,,,,,,0-10604772-138434,1,5,1,yes,,M4,96741,,,White,31-50,"31-50, Male, White"
2024-09-02 06:47:22,2024-09-02 07:25:59,IP Address,166.181.81.122,100,2317,True,2024-09-02 07:25:59,R_6QjNOKC4h3NMRhL,,,,,41.6021,-93.6124,anonymous,EN,Yes,Yes,Yes,47,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-Cxuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,2317,,,,,,0-10578501-138434,1,6,1,yes,,M4,20917,,,White,31-50,"31-50, Female, White"
2024-09-02 07:15:41,2024-09-02 07:32:08,IP Address,160.3.240.169,100,987,True,2024-09-02 07:32:09,R_3nevCfYGrygjt4Z,,,,,34.5077,-97.9393,anonymous,EN,Yes,Yes,Yes,35,White,"Italian American ",Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-MVxq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,987,,,,,,0-3403162-138434,1,6,1,yes,,M4,33128,,,White,31-50,"31-50, Female, White"
2024-09-02 07:18:14,2024-09-02 07:33:21,IP Address,65.26.101.136,100,906,True,2024-09-02 07:33:22,R_7aXB7DRxhJHHLX4,,,,,39.214,-94.5826,anonymous,EN,Yes,Yes,Yes,27,"White,Asian",,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-xraa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,906,,,,,,0-6021309-138434,1,,1,yes,,M4,72413,,,Asian,18-30,
2024-09-02 07:32:41,2024-09-02 07:36:26,IP Address,198.96.95.136,100,225,True,2024-09-02 07:36:26,R_5pScgyP34sswBm3,,,,,32.8137,-96.8704,anonymous,EN,Yes,Yes,Yes,53,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-oAst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,225,,,,,,0-9014888-138434,1,9,1,yes,,M4,23368,,,White,+50,">50, Male, White"
2024-09-02 07:08:05,2024-09-02 07:40:24,IP Address,104.14.34.117,100,1939,True,2024-09-02 07:40:25,R_3MJC23iaxoTRgew,,,,,41.6332,-83.579,anonymous,EN,Yes,Yes,Yes,34,Black or African American,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-bftn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1939,,,,,,0-9253677-138434,1,8,1,yes,,M4,97399,,,Black,31-50,"31-50, Female, Black/African-American"
2024-09-02 07:41:44,2024-09-02 07:46:11,IP Address,73.208.48.53,100,267,True,2024-09-02 07:46:12,R_3I9PS9n69YjoMzg,,,,,41.5596,-87.835,anonymous,EN,Yes,Yes,Yes,30,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-nqTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,267,,,,,,0-10495411-138434,1,2,1,yes,,M4,84510,,,White,18-30,"18-30, Female, White"
2024-09-02 07:36:17,2024-09-02 07:49:40,IP Address,65.34.180.237,100,802,True,2024-09-02 07:49:41,R_5yGL2nlA3p9akyB,,,,,27.2366,-80.2271,anonymous,EN,Yes,Yes,Yes,49,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-veXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,802,,,,,,0-3849708-138434,1,6,1,yes,,M4,16156,,,White,31-50,"31-50, Female, White"
2024-09-02 07:24:35,2024-09-02 07:51:10,IP Address,73.244.92.183,100,1594,True,2024-09-02 07:51:10,R_1B549d1rP8eb5nR,,,,,27.2621,-80.3835,anonymous,EN,Yes,Yes,Yes,28,Black or African American,"Jamaican ",Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-XdDr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1594,,,,,,0-4495916-138434,1,3,1,yes,,M4,60743,,,Black,18-30,"18-30, Male, Black/African-American"
2024-09-02 07:46:12,2024-09-02 07:58:16,IP Address,107.77.215.157,100,724,True,2024-09-02 07:58:17,R_7CfDUhY6LQg6b3V,,,,,28.6344,-81.6221,anonymous,EN,Yes,Yes,Yes,31,Asian,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-GeyR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,724,,,,,,0-5481805-138434,1,,1,yes,,M4,46141,,,Asian,31-50,
2024-09-02 07:28:46,2024-09-02 08:00:02,IP Address,73.75.191.186,100,1875,True,2024-09-02 08:00:03,R_6PpyeHpohTt8OqY,,,,,41.8202,-86.2404,anonymous,EN,Yes,Yes,Yes,54,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-FWLk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,1875,,,,,,0-10558671-138434,1,10,1,yes,,M4,75761,,,White,+50,">50, Female, White"
2024-09-02 06:56:17,2024-09-02 08:02:29,IP Address,157.245.247.136,100,3971,True,2024-09-02 08:02:29,R_3GKCpW0IJ5kkT2I,,,,,40.793,-74.0247,anonymous,EN,Yes,Yes,Yes,19,White,NO,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-09-02-bLip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS],58411,.61,20,,1,,,3971,,,,,,0-10524593-138434,1,1,1,yes,,M4,90619,,,White,18-30,"18-30, Male, White"
