"","createdAt","sessionid","uid","pairid","lalco","ldep","llife","lcrim","ralco","rdep","rlife","rcrim","secElasped","chosen","order","attfailed"
"179",2022-02-18 02:43:54,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,0,3,1,2,0,2,0,6,0,28,FALSE
"180",2022-02-18 02:43:57,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,2,1,1,0,0,1,1,4,0,29,FALSE
"181",2022-02-18 02:44:01,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"hard2",2,1,2,0,0,0,2,1,3,0,30,FALSE
"182",2022-02-18 02:44:05,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,2,1,0,2,2,3,2,4,1,31,FALSE
"183",2022-02-18 02:44:09,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,0,1,2,4,1,2,2,4,1,32,FALSE
"184",2022-02-18 02:44:13,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,1,3,2,4,0,2,2,4,0,33,FALSE
"185",2022-02-18 02:44:41,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,0,2,0,0,0,1,1,28,0,34,FALSE
"186",2022-02-18 02:44:44,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",4,1,1,0,2,0,3,2,4,0,35,FALSE
"187",2022-02-18 02:44:49,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,1,1,1,4,2,2,1,5,1,36,FALSE
"188",2022-02-18 02:44:53,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,1,1,2,0,0,1,0,4,0,37,FALSE
"189",2022-02-18 02:44:59,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"attcheck",0,2,3,0,4,0,-1,2,5,0,38,FALSE
"190",2022-02-18 02:48:29,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,0,3,1,4,1,3,2,208,1,39,FALSE
"191",2022-02-18 02:48:32,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,0,2,0,4,2,1,1,5,1,40,FALSE
"192",2022-02-18 02:48:36,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,1,3,2,4,0,3,2,4,0,41,FALSE
"193",2022-02-18 02:48:39,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",4,1,2,2,0,0,2,0,3,0,42,FALSE
"194",2022-02-18 02:48:43,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,2,1,2,2,0,2,0,4,0,43,FALSE
"195",2022-02-18 02:48:47,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,2,1,0,4,2,2,1,4,1,44,FALSE
"196",2022-02-18 02:48:50,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,1,3,2,2,2,3,0,3,1,45,FALSE
"197",2022-02-18 02:48:53,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",0,0,1,2,2,2,1,0,3,1,46,FALSE
"198",2022-02-18 02:49:00,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,1,3,0,4,1,2,1,7,0,47,FALSE
"199",2022-02-18 02:49:03,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,1,2,0,4,2,3,2,3,1,48,FALSE
"200",2022-02-18 02:49:08,"07c294a4-355f-4b30-ad0c-e32178d8ac77",3,"random",2,2,3,2,4,2,2,0,5,0,49,FALSE
"201",2022-02-18 04:26:38,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,0,2,1,4,1,3,0,110,1,0,FALSE
"202",2022-02-18 04:26:59,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,1,0,2,0,3,1,21,0,1,FALSE
"203",2022-02-18 04:27:10,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,3,1,2,0,3,2,11,0,2,FALSE
"204",2022-02-18 04:27:25,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,1,1,0,2,1,2,15,1,3,FALSE
"205",2022-02-18 04:27:38,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,1,2,2,4,2,2,1,13,1,4,FALSE
"206",2022-02-18 04:27:52,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,2,1,2,2,1,3,2,14,0,5,FALSE
"207",2022-02-18 04:27:58,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,1,1,0,1,3,1,6,1,6,FALSE
"208",2022-02-18 04:28:03,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"attcheck",0,2,3,0,4,0,-1,2,5,0,7,FALSE
"209",2022-02-18 04:28:08,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,1,3,0,2,0,2,0,5,0,8,FALSE
"210",2022-02-18 04:28:11,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,0,1,1,0,2,3,0,3,1,9,FALSE
"211",2022-02-18 04:28:22,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,2,1,2,1,1,1,10,0,10,FALSE
"212",2022-02-18 04:28:25,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,2,1,0,0,0,2,1,4,0,11,FALSE
"213",2022-02-18 04:28:29,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,2,2,1,4,1,2,1,3,0,12,FALSE
"214",2022-02-18 04:28:35,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,2,0,2,1,2,1,6,1,13,FALSE
"215",2022-02-18 04:28:40,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"easy3",4,0,1,2,0,1,3,0,5,1,14,FALSE
"216",2022-02-18 04:28:48,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,2,1,1,4,2,1,2,8,0,15,FALSE
"217",2022-02-18 04:28:51,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"attcheck",0,2,3,0,4,0,-1,2,4,0,16,FALSE
"218",2022-02-18 04:28:54,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"hard3",2,0,2,0,0,1,2,2,3,1,17,FALSE
"219",2022-02-18 04:28:57,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,1,2,1,2,0,2,0,3,0,18,FALSE
"220",2022-02-18 04:29:00,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,0,2,0,4,1,1,1,3,1,19,FALSE
"221",2022-02-18 04:29:07,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,2,2,2,0,1,1,6,0,20,FALSE
"222",2022-02-18 04:29:13,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,2,1,1,4,2,2,1,7,0,21,FALSE
"223",2022-02-18 04:29:20,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,2,2,1,0,1,3,2,7,0,22,FALSE
"224",2022-02-18 04:29:25,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,2,3,2,2,0,2,0,5,0,23,FALSE
"225",2022-02-18 04:29:28,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,3,1,4,0,2,2,3,0,24,FALSE
"226",2022-02-18 04:30:04,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"hard1",2,2,2,0,0,0,2,2,36,0,25,FALSE
"227",2022-02-18 04:30:07,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,0,2,0,4,2,2,2,2,1,26,FALSE
"228",2022-02-18 04:30:10,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,1,0,4,1,3,2,3,0,27,FALSE
"229",2022-02-18 04:30:12,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,1,3,0,2,0,3,2,2,0,28,FALSE
"230",2022-02-18 04:30:18,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,2,2,1,4,1,3,2,5,0,29,FALSE
"231",2022-02-18 04:30:20,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,2,1,4,2,3,0,2,1,30,FALSE
"232",2022-02-18 04:30:23,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,3,0,4,2,1,0,3,1,31,FALSE
"233",2022-02-18 04:30:25,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,2,2,0,0,0,3,1,2,0,32,FALSE
"234",2022-02-18 04:30:29,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,3,0,4,0,2,2,3,0,33,FALSE
"235",2022-02-18 04:30:32,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,0,1,1,4,0,3,2,3,1,34,FALSE
"236",2022-02-18 04:30:37,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,0,1,1,0,1,2,1,5,1,35,FALSE
"237",2022-02-18 04:30:40,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"hard2",2,1,2,0,0,0,2,1,3,0,36,FALSE
"238",2022-02-18 04:30:42,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,1,2,1,2,0,3,1,2,0,37,FALSE
"239",2022-02-18 04:30:45,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,1,2,1,0,1,1,0,3,1,38,FALSE
"240",2022-02-18 04:30:48,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,2,1,2,4,0,2,0,3,0,39,FALSE
"241",2022-02-18 04:30:53,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",2,1,3,1,2,2,1,0,5,1,40,FALSE
"242",2022-02-18 04:31:01,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,2,3,0,0,2,3,1,8,0,41,FALSE
"243",2022-02-18 04:31:04,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,0,3,2,2,2,2,2,3,1,42,FALSE
"244",2022-02-18 04:31:08,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",4,2,1,0,2,0,2,1,4,0,43,FALSE
"245",2022-02-18 04:31:11,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,1,2,0,0,0,2,1,3,0,44,FALSE
"246",2022-02-18 04:31:14,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,0,1,1,2,0,2,2,3,1,45,FALSE
"247",2022-02-18 04:31:16,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"easy2",0,2,3,0,4,0,1,2,2,0,46,FALSE
"248",2022-02-18 04:31:20,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,2,2,0,4,2,3,2,4,0,47,FALSE
"249",2022-02-18 04:31:24,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"random",0,1,3,2,0,2,3,1,4,1,48,FALSE
"250",2022-02-18 04:31:28,"c85dcdfd-a34f-4f7a-b810-413a88942c33",4,"easy1",0,0,3,0,4,0,1,2,4,0,49,FALSE
"251",2022-02-18 04:39:26,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,2,0,2,1,2,2,41,0,0,FALSE
"252",2022-02-18 04:39:33,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"attcheck",0,2,3,0,4,0,-1,2,8,0,1,FALSE
"253",2022-02-18 04:40:19,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,3,2,2,0,1,0,45,1,2,FALSE
"254",2022-02-18 04:40:31,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,0,3,1,4,0,1,0,13,0,3,FALSE
"255",2022-02-18 04:40:43,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"easy1",4,0,1,2,0,0,3,0,12,1,4,FALSE
"256",2022-02-18 04:40:50,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"hard3",2,0,2,0,0,1,2,2,7,0,5,FALSE
"257",2022-02-18 04:41:00,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,1,3,0,4,2,3,0,10,1,6,FALSE
"258",2022-02-18 04:41:21,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,2,1,2,2,1,0,21,0,7,FALSE
"259",2022-02-18 04:41:31,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,0,1,2,2,0,2,0,10,1,8,FALSE
"260",2022-02-18 04:41:36,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,2,3,2,0,0,2,1,5,1,9,FALSE
"261",2022-02-18 04:41:41,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,1,2,0,4,1,2,1,5,0,10,FALSE
"262",2022-02-18 04:41:43,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"easy2",4,0,1,2,0,2,3,0,2,1,11,FALSE
"263",2022-02-18 04:41:46,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,1,2,0,1,1,0,3,1,12,FALSE
"264",2022-02-18 04:41:48,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"hard1",2,2,2,0,0,0,2,2,3,0,13,FALSE
"265",2022-02-18 04:41:56,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,2,1,4,1,1,2,8,0,14,FALSE
"266",2022-02-18 04:41:58,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,1,0,2,2,3,2,2,0,15,FALSE
"267",2022-02-18 04:42:03,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,1,2,2,0,2,2,2,5,1,16,FALSE
"268",2022-02-18 04:42:06,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"attcheck",4,0,-1,2,0,2,3,0,3,1,17,FALSE
"269",2022-02-18 04:42:17,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,0,1,0,0,0,2,1,11,0,18,FALSE
"270",2022-02-18 04:42:24,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,1,0,2,0,1,1,7,0,19,FALSE
"271",2022-02-18 04:42:27,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,1,3,2,0,0,3,1,3,1,20,FALSE
"272",2022-02-18 04:42:41,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,0,2,2,0,0,1,0,14,1,21,FALSE
"273",2022-02-18 04:42:43,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,1,1,0,4,2,3,2,2,0,22,FALSE
"274",2022-02-18 04:42:45,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,2,3,2,4,0,1,2,3,0,23,FALSE
"275",2022-02-18 04:42:48,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,2,1,2,0,0,3,0,2,1,24,FALSE
"276",2022-02-18 04:43:23,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,1,3,1,0,1,1,2,35,0,25,FALSE
"277",2022-02-18 04:43:28,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,1,1,2,4,1,1,2,5,0,26,FALSE
"278",2022-02-18 04:43:31,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,1,3,2,2,0,1,2,4,0,27,FALSE
"279",2022-02-18 04:43:34,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"easy3",4,0,1,2,0,1,3,0,3,1,28,FALSE
"280",2022-02-18 04:43:40,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,0,1,1,2,1,3,1,6,1,29,FALSE
"281",2022-02-18 04:43:43,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,0,2,0,2,1,1,2,3,0,30,FALSE
"282",2022-02-18 04:43:47,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,0,3,2,4,2,2,1,4,1,31,FALSE
"283",2022-02-18 04:43:50,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,0,2,2,2,0,2,1,3,1,32,FALSE
"284",2022-02-18 04:43:55,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,1,2,4,1,1,2,4,0,33,FALSE
"285",2022-02-18 04:43:58,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"hard2",0,0,2,1,2,1,2,0,3,1,34,FALSE
"286",2022-02-18 04:44:03,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,2,3,0,0,1,3,1,5,0,35,FALSE
"287",2022-02-18 04:44:08,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,1,2,0,2,0,2,1,5,0,36,FALSE
"288",2022-02-18 04:44:11,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,2,2,2,0,0,3,1,4,1,37,FALSE
"289",2022-02-18 04:44:15,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,1,2,1,4,2,1,0,4,1,38,FALSE
"290",2022-02-18 04:44:17,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,0,1,0,4,0,2,1,2,0,39,FALSE
"291",2022-02-18 04:44:20,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,1,2,2,0,2,3,1,2,1,40,FALSE
"292",2022-02-18 04:44:23,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,2,1,2,2,2,1,1,3,1,41,FALSE
"293",2022-02-18 04:44:25,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,2,3,1,4,1,3,0,2,1,42,FALSE
"294",2022-02-18 04:44:28,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",4,1,1,2,4,1,3,1,3,1,43,FALSE
"295",2022-02-18 04:44:30,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,2,3,1,2,2,1,0,2,1,44,FALSE
"296",2022-02-18 04:44:34,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,0,2,0,4,2,1,2,4,0,45,FALSE
"297",2022-02-18 04:44:37,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,0,3,0,4,2,1,2,3,0,46,FALSE
"298",2022-02-18 04:44:42,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,0,1,0,4,0,3,2,6,0,47,FALSE
"299",2022-02-18 04:44:45,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",2,0,3,0,2,2,2,2,2,0,48,FALSE
"300",2022-02-18 04:44:49,"04f948ee-b8ae-4fa3-a3d3-4687485757cd",5,"random",0,1,3,1,0,1,2,1,4,0,49,FALSE
"301",2022-02-18 13:09:56,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,1,2,2,0,1,2,2,137,1,0,FALSE
"302",2022-02-18 13:10:07,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,2,3,0,4,1,1,0,12,0,1,FALSE
"303",2022-02-18 13:10:16,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,2,0,2,1,2,1,9,0,2,FALSE
"304",2022-02-18 13:10:24,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,2,2,1,4,1,1,1,8,0,3,FALSE
"305",2022-02-18 13:10:36,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",4,2,1,1,4,2,3,2,118,0,0,FALSE
"306",2022-02-18 13:10:36,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,1,1,0,0,0,2,1,13,0,4,FALSE
"307",2022-02-18 13:10:44,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"easy3",0,1,3,0,4,0,1,2,8,0,1,FALSE
"308",2022-02-18 13:10:50,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,2,1,4,2,3,2,13,0,5,FALSE
"309",2022-02-18 13:10:53,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",0,0,3,1,0,0,1,2,9,0,2,FALSE
"310",2022-02-18 13:10:59,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,0,1,2,2,1,3,1,9,1,6,FALSE
"311",2022-02-18 13:11:02,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,1,1,2,0,1,3,1,9,1,3,FALSE
"312",2022-02-18 13:11:06,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,0,1,1,0,0,1,2,8,0,7,FALSE
"313",2022-02-18 13:11:12,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,2,2,2,2,3,0,6,1,8,FALSE
"314",2022-02-18 13:11:14,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,1,2,0,0,2,3,1,11,0,4,FALSE
"315",2022-02-18 13:11:21,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,1,3,1,4,1,1,0,8,1,9,FALSE
"316",2022-02-18 13:11:25,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",0,0,2,2,4,2,3,0,11,1,5,FALSE
"317",2022-02-18 13:11:26,"83ecda35-8986-453f-9080-7c968abf1816",6,"easy1",0,0,3,0,4,0,1,2,5,0,10,FALSE
"318",2022-02-18 13:11:30,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,1,0,2,2,3,2,5,0,11,FALSE
"319",2022-02-18 13:11:35,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"attcheck",0,2,3,0,4,0,-1,2,11,0,6,FALSE
"320",2022-02-18 13:11:36,"83ecda35-8986-453f-9080-7c968abf1816",6,"attcheck",4,0,-1,2,0,2,3,0,6,1,12,FALSE
"321",2022-02-18 13:11:44,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,0,3,1,2,0,3,1,8,1,13,FALSE
"322",2022-02-18 13:11:49,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",4,1,1,2,4,2,1,1,14,1,7,FALSE
"323",2022-02-18 13:11:55,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,3,1,0,1,2,1,11,0,14,FALSE
"324",2022-02-18 13:12:01,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,2,1,2,0,2,1,1,12,1,8,FALSE
"325",2022-02-18 13:12:03,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,1,2,1,2,1,3,1,8,1,15,FALSE
"326",2022-02-18 13:12:09,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,1,3,1,2,0,3,2,5,0,16,FALSE
"327",2022-02-18 13:12:13,"83ecda35-8986-453f-9080-7c968abf1816",6,"hard2",0,0,2,1,2,1,2,0,5,1,17,FALSE
"328",2022-02-18 13:12:17,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,0,2,0,2,0,2,2,4,0,18,FALSE
"329",2022-02-18 13:12:21,"83ecda35-8986-453f-9080-7c968abf1816",6,"hard1",2,2,2,0,0,0,2,2,4,0,19,FALSE
"330",2022-02-18 13:12:28,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,1,2,4,1,2,1,7,1,20,FALSE
"331",2022-02-18 13:12:38,"83ecda35-8986-453f-9080-7c968abf1816",6,"attcheck",4,0,-1,2,0,2,3,0,10,1,21,FALSE
"332",2022-02-18 13:12:39,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,1,1,0,2,0,1,0,37,0,9,FALSE
"333",2022-02-18 13:12:42,"83ecda35-8986-453f-9080-7c968abf1816",6,"hard3",0,1,2,2,2,0,2,0,4,1,22,FALSE
"334",2022-02-18 13:12:46,"83ecda35-8986-453f-9080-7c968abf1816",6,"easy3",4,0,1,2,0,1,3,0,3,1,23,FALSE
"335",2022-02-18 13:12:47,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",4,0,2,1,0,2,2,0,8,1,10,FALSE
"336",2022-02-18 13:12:51,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,0,1,1,4,0,3,1,5,1,24,FALSE
"337",2022-02-18 13:12:56,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,2,1,1,2,0,1,0,9,1,11,FALSE
"338",2022-02-18 13:13:08,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,2,3,1,2,0,3,1,12,0,12,FALSE
"339",2022-02-18 13:13:15,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",4,2,2,1,0,1,3,1,7,1,13,FALSE
"340",2022-02-18 13:13:20,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",0,1,3,0,4,1,1,0,5,0,14,FALSE
"341",2022-02-18 13:13:24,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",0,2,3,0,4,1,3,1,4,0,15,FALSE
"342",2022-02-18 13:13:29,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",0,1,2,1,4,1,1,1,5,0,16,FALSE
"343",2022-02-18 13:13:30,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,2,3,1,2,0,3,1,40,0,25,FALSE
"344",2022-02-18 13:13:34,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,1,1,0,4,1,3,2,4,0,26,FALSE
"345",2022-02-18 13:13:35,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,1,3,2,4,0,3,1,6,1,17,FALSE
"346",2022-02-18 13:13:38,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,0,3,2,0,1,2,1,4,1,27,FALSE
"347",2022-02-18 13:13:42,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,0,2,2,0,2,2,1,4,1,28,FALSE
"348",2022-02-18 13:13:46,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,1,2,1,4,2,3,2,11,0,18,FALSE
"349",2022-02-18 13:13:48,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,2,1,1,4,2,3,1,6,1,29,FALSE
"350",2022-02-18 13:13:52,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",2,0,1,1,2,1,3,1,6,0,19,FALSE
"351",2022-02-18 13:13:53,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,0,3,2,4,2,2,1,6,1,30,FALSE
"352",2022-02-18 13:13:58,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,1,3,2,0,1,1,2,5,0,31,FALSE
"353",2022-02-18 13:14:04,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,0,1,2,0,1,2,2,6,1,32,FALSE
"354",2022-02-18 13:14:08,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",0,0,3,0,0,1,3,0,4,1,33,FALSE
"355",2022-02-18 13:14:12,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",2,1,3,0,4,1,2,1,4,0,34,FALSE
"356",2022-02-18 13:14:12,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",4,1,1,1,0,0,2,2,20,0,20,FALSE
"357",2022-02-18 13:14:18,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,0,1,1,2,2,2,0,6,1,35,FALSE
"358",2022-02-18 13:14:19,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",0,2,1,0,2,2,2,2,7,0,21,FALSE
"359",2022-02-18 13:14:22,"83ecda35-8986-453f-9080-7c968abf1816",6,"easy2",4,0,1,2,0,2,3,0,4,1,36,FALSE
"360",2022-02-18 13:14:25,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,0,3,1,0,1,3,0,3,1,37,FALSE
"361",2022-02-18 13:14:29,"83ecda35-8986-453f-9080-7c968abf1816",6,"random",4,1,3,1,4,1,3,0,4,1,38,FALSE
"362",2022-02-18 13:14:29,"68f3cd50-b81a-4956-a2a1-928863bace76",7,"random",4,2,1,2,0,1,3,2,10,1,22,FALSE
