id,createdAt,sessionid,pairid,secElasped,chosen,order,mindChanged,l_elderlyDep,l_lifeYearsGained,l_obesity,l_weeklyWorkhours,l_yearsWaiting,r_elderlyDep,r_lifeYearsGained,r_obesity,r_weeklyWorkhours,r_yearsWaiting
32,2022-07-28 21:08:09.742000,54598387-2704-41f2-905c-b1e16117050b,easy_1,5,1,31,0,0,5,2,40,3,2,20,1,30,5
32,2022-07-28 21:08:23.680000,54598387-2704-41f2-905c-b1e16117050b,1-25-5-4-10_3-5-5-3-0,14,0,32,0,1,25,4,10,5,3,5,3,0,5
32,2022-07-28 21:08:31.879000,54598387-2704-41f2-905c-b1e16117050b,3-10-7-2-20_1-10-1-1-40,8,0,33,0,3,10,2,20,7,1,10,1,40,1
32,2022-07-28 21:08:38.681000,54598387-2704-41f2-905c-b1e16117050b,att_1,7,0,34,0,0,20,1,30,3,2,-1,0,40,5
32,2022-07-28 21:08:45.638000,54598387-2704-41f2-905c-b1e16117050b,easy_2,7,0,35,0,1,20,2,30,5,0,10,4,0,5
32,2022-07-28 21:08:59.129000,54598387-2704-41f2-905c-b1e16117050b,2-25-5-1-20_3-10-3-4-10,13,0,36,0,2,25,1,20,5,3,10,4,10,3
32,2022-07-28 21:09:07.917000,54598387-2704-41f2-905c-b1e16117050b,0-10-5-3-10_1-5-7-4-40,9,1,37,0,0,10,3,10,5,1,5,4,40,7
32,2022-07-28 21:09:13.670000,54598387-2704-41f2-905c-b1e16117050b,2-25-5-4-30_1-10-3-4-50,6,0,38,0,2,25,4,30,5,1,10,4,50,3
32,2022-07-28 21:09:21.754000,54598387-2704-41f2-905c-b1e16117050b,2-10-1-2-20_3-20-3-0-30,8,1,39,0,2,10,2,20,1,3,20,0,30,3
32,2022-07-28 21:09:28.768000,54598387-2704-41f2-905c-b1e16117050b,easy_3,7,0,40,0,0,10,1,30,7,0,10,4,20,1
32,2022-07-28 21:09:35.520000,54598387-2704-41f2-905c-b1e16117050b,1-10-5-3-10_0-20-3-4-0,7,0,41,0,1,10,3,10,5,0,20,4,0,3
32,2022-07-28 21:09:42.420000,54598387-2704-41f2-905c-b1e16117050b,1-25-5-0-20_0-20-5-2-30,7,0,42,0,1,25,0,20,5,0,20,2,30,5
32,2022-07-28 21:09:48.130000,54598387-2704-41f2-905c-b1e16117050b,2-5-5-4-40_3-10-5-2-10,6,1,43,0,2,5,4,40,5,3,10,2,10,5
32,2022-07-28 21:09:52.410000,54598387-2704-41f2-905c-b1e16117050b,3-20-7-4-30_0-20-3-2-0,4,0,44,0,3,20,4,30,7,0,20,2,0,3
32,2022-07-28 21:09:57.302000,54598387-2704-41f2-905c-b1e16117050b,hard_3,5,0,45,0,2,10,3,30,3,0,5,1,20,7
32,2022-07-28 21:10:01.517000,54598387-2704-41f2-905c-b1e16117050b,hard_1,4,1,46,0,1,20,2,30,7,2,25,1,10,5
32,2022-07-28 21:10:09.393000,54598387-2704-41f2-905c-b1e16117050b,2-5-1-2-50_3-10-1-3-20,8,1,47,0,2,5,2,50,1,3,10,3,20,1
32,2022-07-28 21:10:14.223000,54598387-2704-41f2-905c-b1e16117050b,0-25-5-3-0_1-25-7-4-40,5,1,48,0,0,25,3,0,5,1,25,4,40,7
32,2022-07-28 21:10:23.576000,54598387-2704-41f2-905c-b1e16117050b,2-10-1-2-50_2-5-1-0-20,9,0,49,0,2,10,2,50,1,2,5,0,20,1
32,2022-07-28 21:10:40.895000,54598387-2704-41f2-905c-b1e16117050b,2-25-1-0-40_1-10-7-0-20,17,0,50,0,2,25,0,40,1,1,10,0,20,7
32,2022-07-28 21:10:47.008000,54598387-2704-41f2-905c-b1e16117050b,0-25-3-3-10_0-25-5-2-10,6,1,51,0,0,25,3,10,3,0,25,2,10,5
32,2022-07-28 21:11:07.939000,54598387-2704-41f2-905c-b1e16117050b,2-20-7-0-0_2-25-3-4-50,21,0,52,1,2,20,0,0,7,2,25,4,50,3
32,2022-07-28 21:11:17.217000,54598387-2704-41f2-905c-b1e16117050b,0-25-7-2-10_3-10-3-2-40,9,1,53,0,0,25,2,10,7,3,10,2,40,3
32,2022-07-28 21:11:24.141000,54598387-2704-41f2-905c-b1e16117050b,1-20-3-4-40_1-20-1-4-40,7,0,54,0,1,20,4,40,3,1,20,4,40,1
32,2022-07-28 21:11:34.739000,54598387-2704-41f2-905c-b1e16117050b,1-20-3-4-10_0-25-1-0-50,11,0,55,0,1,20,4,10,3,0,25,0,50,1
32,2022-07-28 21:11:41.838000,54598387-2704-41f2-905c-b1e16117050b,1-20-5-1-40_1-10-1-2-30,7,0,56,0,1,20,1,40,5,1,10,2,30,1
32,2022-07-28 21:11:49.949000,54598387-2704-41f2-905c-b1e16117050b,1-20-1-3-0_1-10-5-3-40,8,1,57,0,1,20,3,0,1,1,10,3,40,5
32,2022-07-28 21:11:59.802000,54598387-2704-41f2-905c-b1e16117050b,2-5-7-1-10_2-25-3-2-30,10,1,58,0,2,5,1,10,7,2,25,2,30,3
32,2022-07-28 21:12:11.756000,54598387-2704-41f2-905c-b1e16117050b,0-20-7-2-50_1-20-5-3-30,12,1,59,0,0,20,2,50,7,1,20,3,30,5
4,2022-07-28 22:05:19.732000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-10-3-1-10_0-20-7-4-20,211,1,0,0,1,10,1,10,3,0,20,4,20,7
4,2022-07-28 22:05:29.601000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-25-5-4-30_2-25-5-0-20,19,1,1,0,2,25,4,30,5,2,25,0,20,5
4,2022-07-28 22:06:17.849000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-25-5-3-30_2-10-5-3-0,48,0,2,0,2,25,3,30,5,2,10,3,0,5
4,2022-07-28 22:06:31.824000,2aa8baa8-fce6-411d-9bed-5039235fc875,hard_2,14,0,3,0,1,10,0,20,5,0,20,3,40,3
4,2022-07-28 22:07:12.205000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-20-1-0-20_0-10-1-3-50,40,0,4,0,1,20,0,20,1,0,10,3,50,1
4,2022-07-28 22:08:26.221000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-20-5-4-40_3-25-7-4-30,74,1,5,0,2,20,4,40,5,3,25,4,30,7
4,2022-07-28 22:08:40.590000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-5-1-1-20_2-20-5-4-20,14,1,6,0,1,5,1,20,1,2,20,4,20,5
4,2022-07-28 22:08:55.207000,2aa8baa8-fce6-411d-9bed-5039235fc875,easy_3,15,1,7,0,0,10,4,20,1,0,10,1,30,7
4,2022-07-28 22:09:04.765000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-10-7-2-10_3-10-5-4-10,10,1,8,0,0,10,2,10,7,3,10,4,10,5
4,2022-07-28 22:09:21.743000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-20-7-3-10_2-10-1-2-10,17,1,9,0,0,20,3,10,7,2,10,2,10,1
4,2022-07-28 22:09:53.101000,2aa8baa8-fce6-411d-9bed-5039235fc875,att_1,31,1,10,0,2,-1,0,40,5,0,20,1,30,3
4,2022-07-28 22:10:07.095000,2aa8baa8-fce6-411d-9bed-5039235fc875,3-10-1-4-0_3-5-7-2-10,14,1,11,0,3,10,4,0,1,3,5,2,10,7
4,2022-07-28 22:11:05.288000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-25-7-3-40_3-10-5-1-40,58,1,12,0,0,25,3,40,7,3,10,1,40,5
4,2022-07-28 22:11:21.854000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-5-1-0-0_2-10-5-3-0,17,1,13,0,2,5,0,0,1,2,10,3,0,5
4,2022-07-28 22:12:06.853000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-20-1-1-40_3-25-5-4-20,45,1,14,0,1,20,1,40,1,3,25,4,20,5
4,2022-07-28 22:12:21.215000,2aa8baa8-fce6-411d-9bed-5039235fc875,3-25-5-3-40_0-10-7-0-10,14,0,15,0,3,25,3,40,5,0,10,0,10,7
4,2022-07-28 22:13:12.097000,2aa8baa8-fce6-411d-9bed-5039235fc875,3-10-1-3-0_1-25-3-0-50,51,1,16,0,3,10,3,0,1,1,25,0,50,3
4,2022-07-28 22:13:21.704000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-20-1-4-10_0-20-3-2-50,10,1,17,0,0,20,4,10,1,0,20,2,50,3
4,2022-07-28 22:13:45.109000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-25-7-4-0_2-25-3-1-30,23,1,18,0,0,25,4,0,7,2,25,1,30,3
4,2022-07-28 22:14:15.241000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-20-3-2-30_1-20-1-1-40,30,1,19,0,1,20,2,30,3,1,20,1,40,1
4,2022-07-28 22:14:41.534000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-20-7-1-10_3-5-3-4-40,26,0,20,0,1,20,1,10,7,3,5,4,40,3
4,2022-07-28 22:14:53.716000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-20-5-3-10_3-25-3-0-10,12,1,21,0,2,20,3,10,5,3,25,0,10,3
4,2022-07-28 22:15:05.084000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-25-5-1-10_0-10-1-2-0,11,0,22,0,1,25,1,10,5,0,10,2,0,1
4,2022-07-28 22:15:20.410000,2aa8baa8-fce6-411d-9bed-5039235fc875,easy_1,15,0,23,0,2,20,1,30,5,0,5,2,40,3
4,2022-07-28 22:15:31,2aa8baa8-fce6-411d-9bed-5039235fc875,3-5-3-3-10_3-20-3-2-10,11,1,24,0,3,5,3,10,3,3,20,2,10,3
4,2022-07-28 22:15:47.461000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-10-7-3-50_2-5-1-2-0,16,0,25,0,0,10,3,50,7,2,5,2,0,1
4,2022-07-28 22:16:07.124000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-10-1-2-30_0-5-7-4-20,20,0,26,0,1,10,2,30,1,0,5,4,20,7
4,2022-07-28 22:16:11.856000,2aa8baa8-fce6-411d-9bed-5039235fc875,easy_2,5,1,27,0,0,10,4,0,5,1,20,2,30,5
4,2022-07-28 22:16:26.091000,2aa8baa8-fce6-411d-9bed-5039235fc875,3-25-5-3-40_0-25-1-2-50,14,0,28,0,3,25,3,40,5,0,25,2,50,1
4,2022-07-28 22:16:56.231000,2aa8baa8-fce6-411d-9bed-5039235fc875,easy_1,30,0,29,0,2,20,1,30,5,0,5,2,40,3
4,2022-07-28 22:17:42.220000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-25-3-3-20_3-20-3-0-40,46,1,30,0,1,25,3,20,3,3,20,0,40,3
4,2022-07-28 22:18:00.519000,2aa8baa8-fce6-411d-9bed-5039235fc875,hard_1,18,0,31,0,1,20,2,30,7,2,25,1,10,5
4,2022-07-28 22:18:12.049000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-20-7-4-0_0-20-3-3-30,12,1,32,0,2,20,4,0,7,0,20,3,30,3
4,2022-07-28 22:18:22.946000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-5-1-2-0_2-5-1-1-10,11,1,33,0,2,5,2,0,1,2,5,1,10,1
4,2022-07-28 22:18:33.942000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-10-5-4-20_3-20-3-2-0,11,0,34,0,0,10,4,20,5,3,20,2,0,3
4,2022-07-28 22:18:42.759000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-10-5-1-10_1-20-5-2-10,9,1,35,0,0,10,1,10,5,1,20,2,10,5
4,2022-07-28 22:19:04.725000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-20-7-0-10_3-5-7-2-10,22,0,36,0,1,20,0,10,7,3,5,2,10,7
4,2022-07-28 22:19:16.848000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-10-3-3-30_3-25-1-0-10,12,1,37,0,0,10,3,30,3,3,25,0,10,1
4,2022-07-28 22:19:30.370000,2aa8baa8-fce6-411d-9bed-5039235fc875,3-20-5-1-10_2-10-1-4-30,14,0,38,1,3,20,1,10,5,2,10,4,30,1
4,2022-07-28 22:19:41.412000,2aa8baa8-fce6-411d-9bed-5039235fc875,hard_3,11,0,39,0,2,10,3,30,3,0,5,1,20,7
4,2022-07-28 22:19:59.266000,2aa8baa8-fce6-411d-9bed-5039235fc875,hard_2,18,1,40,0,1,10,0,20,5,0,20,3,40,3
4,2022-07-28 22:20:48.665000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-25-3-0-20_0-5-7-1-30,49,0,41,0,2,25,0,20,3,0,5,1,30,7
4,2022-07-28 22:21:04.421000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-20-3-1-20_0-10-7-0-0,15,0,42,0,2,20,1,20,3,0,10,0,0,7
4,2022-07-28 22:21:09.789000,2aa8baa8-fce6-411d-9bed-5039235fc875,easy_3,5,1,43,0,0,10,4,20,1,0,10,1,30,7
4,2022-07-28 22:21:25.534000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-5-3-4-30_2-25-1-1-10,16,1,44,0,2,5,4,30,3,2,25,1,10,1
4,2022-07-28 22:21:48.495000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-20-5-4-10_3-20-3-3-50,23,1,45,0,2,20,4,10,5,3,20,3,50,3
4,2022-07-28 22:21:59.522000,2aa8baa8-fce6-411d-9bed-5039235fc875,att_2,11,1,46,0,1,-1,1,40,7,0,15,2,30,7
4,2022-07-28 22:22:04.289000,2aa8baa8-fce6-411d-9bed-5039235fc875,easy_2,5,1,47,0,0,10,4,0,5,1,20,2,30,5
4,2022-07-28 22:22:39.484000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-25-3-4-40_1-5-5-0-20,35,0,48,0,0,25,4,40,3,1,5,0,20,5
4,2022-07-28 22:22:48.357000,2aa8baa8-fce6-411d-9bed-5039235fc875,hard_3,9,0,49,0,2,10,3,30,3,0,5,1,20,7
4,2022-07-28 22:23:03.185000,2aa8baa8-fce6-411d-9bed-5039235fc875,3-5-1-4-50_0-10-7-2-30,15,0,50,0,3,5,4,50,1,0,10,2,30,7
4,2022-07-28 22:23:21.718000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-5-7-2-30_1-5-1-1-50,19,1,51,0,2,5,2,30,7,1,5,1,50,1
4,2022-07-28 22:23:27.090000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-20-3-3-30_0-5-3-2-10,5,0,52,0,0,20,3,30,3,0,5,2,10,3
4,2022-07-28 22:23:36.044000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-20-5-4-10_0-20-5-3-0,9,0,53,0,2,20,4,10,5,0,20,3,0,5
4,2022-07-28 22:23:51.983000,2aa8baa8-fce6-411d-9bed-5039235fc875,hard_1,16,0,54,0,1,20,2,30,7,2,25,1,10,5
4,2022-07-28 22:23:58.537000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-25-7-1-0_3-25-5-2-40,7,1,55,0,1,25,1,0,7,3,25,2,40,5
4,2022-07-28 22:24:19.459000,2aa8baa8-fce6-411d-9bed-5039235fc875,2-5-1-1-50_1-5-7-2-10,21,0,56,0,2,5,1,50,1,1,5,2,10,7
4,2022-07-28 22:24:27.251000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-10-7-2-40_2-20-7-2-40,8,1,57,0,0,10,2,40,7,2,20,2,40,7
4,2022-07-28 22:24:40.798000,2aa8baa8-fce6-411d-9bed-5039235fc875,1-25-3-2-40_2-20-7-3-30,14,1,58,0,1,25,2,40,3,2,20,3,30,7
4,2022-07-28 22:24:52.241000,2aa8baa8-fce6-411d-9bed-5039235fc875,0-25-7-2-50_2-25-7-0-0,11,0,59,0,0,25,2,50,7,2,25,0,0,7
50,2022-07-29 22:03:06.598000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,easy_1,133,0,0,0,2,20,1,30,5,0,5,2,40,3
50,2022-07-29 22:03:20.327000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,0-10-1-1-30_1-5-1-0-40,15,0,1,0,0,10,1,30,1,1,5,0,40,1
50,2022-07-29 22:03:31.330000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,easy_1,10,0,2,0,2,20,1,30,5,0,5,2,40,3
50,2022-07-29 22:03:41.825000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,1-5-1-4-0_1-10-7-2-50,10,1,3,0,1,5,4,0,1,1,10,2,50,7
50,2022-07-29 22:03:57.329000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,2-10-1-4-20_0-20-7-4-20,15,1,4,0,2,10,4,20,1,0,20,4,20,7
50,2022-07-29 22:04:09.327000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,0-20-7-4-30_0-20-7-3-20,12,1,5,0,0,20,4,30,7,0,20,3,20,7
50,2022-07-29 22:04:20.325000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,2-10-7-0-10_2-25-7-3-10,11,1,6,0,2,10,0,10,7,2,25,3,10,7
11,2022-07-29 22:04:29.931000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,0-10-5-2-10_2-20-7-2-20,88,1,0,0,0,10,2,10,5,2,20,2,20,7
50,2022-07-29 22:04:36.326000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,0-5-5-1-0_3-10-1-4-50,16,1,7,0,0,5,1,0,5,3,10,4,50,1
11,2022-07-29 22:04:40.488000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,easy_2,11,1,1,0,0,10,4,0,5,1,20,2,30,5
50,2022-07-29 22:04:44.324000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,hard_1,8,0,8,0,2,25,1,10,5,1,20,2,30,7
50,2022-07-29 22:04:53.326000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-5-7-1-50_0-5-7-0-50,9,0,9,0,3,5,1,50,7,0,5,0,50,7
11,2022-07-29 22:04:59.663000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,3-20-3-1-40_1-20-7-2-50,19,0,2,0,3,20,1,40,3,1,20,2,50,7
50,2022-07-29 22:05:03.826000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-10-1-0-30_2-20-3-2-0,11,1,10,0,3,10,0,30,1,2,20,2,0,3
11,2022-07-29 22:05:07.305000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,hard_3,8,0,3,0,2,10,3,30,3,0,5,1,20,7
50,2022-07-29 22:05:13.325000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,att_2,10,1,11,0,1,-1,1,40,7,0,15,2,30,7
11,2022-07-29 22:05:28.695000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,2-25-5-1-0_1-20-7-3-50,21,0,4,0,2,25,1,0,5,1,20,3,50,7
50,2022-07-29 22:05:29.330000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-10-5-4-0_0-20-7-2-0,16,1,12,0,3,10,4,0,5,0,20,2,0,7
50,2022-07-29 22:05:39.330000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-20-3-2-20_2-5-1-4-40,10,0,13,0,3,20,2,20,3,2,5,4,40,1
11,2022-07-29 22:05:43.643000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,1-25-1-2-10_0-20-3-0-10,15,0,5,0,1,25,2,10,1,0,20,0,10,3
50,2022-07-29 22:05:48.828000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-5-7-0-50_0-25-3-1-0,10,1,14,0,3,5,0,50,7,0,25,1,0,3
11,2022-07-29 22:05:53.559000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,easy_1,10,0,6,0,2,20,1,30,5,0,5,2,40,3
50,2022-07-29 22:05:58.329000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,1-5-1-0-0_3-10-3-0-40,9,1,15,0,1,5,0,0,1,3,10,0,40,3
11,2022-07-29 22:06:00.343000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,hard_1,7,0,7,0,2,25,1,10,5,1,20,2,30,7
50,2022-07-29 22:06:12.326000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-20-1-4-30_2-10-7-2-20,14,0,16,0,3,20,4,30,1,2,10,2,20,7
11,2022-07-29 22:06:14.480000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,att_1,14,0,8,0,0,20,1,30,3,2,-1,0,40,5
50,2022-07-29 22:06:20.325000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,0-5-3-2-30_2-25-7-4-20,8,1,17,0,0,5,2,30,3,2,25,4,20,7
18,2022-07-29 22:06:21.417000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,1-25-1-1-30_1-20-3-3-0,166,0,0,0,1,25,1,30,1,1,20,3,0,3
11,2022-07-29 22:06:28.360000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,att_2,14,0,9,0,0,15,2,30,7,1,-1,1,40,7
50,2022-07-29 22:06:28.825000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,att_1,8,1,18,0,2,-1,0,40,5,0,20,1,30,3
18,2022-07-29 22:06:34.835000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,easy_1,14,0,1,0,2,20,1,30,5,0,5,2,40,3
50,2022-07-29 22:06:37.827000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-10-1-4-50_3-20-7-2-20,9,1,19,0,3,10,4,50,1,3,20,2,20,7
50,2022-07-29 22:06:46.831000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,2-10-7-4-30_1-20-5-2-0,9,1,20,0,2,10,4,30,7,1,20,2,0,5
11,2022-07-29 22:06:48.518000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,0-25-3-3-0_3-10-7-0-0,20,1,10,0,0,25,3,0,3,3,10,0,0,7
50,2022-07-29 22:06:54.826000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,1-5-7-1-40_3-25-1-2-30,8,1,21,0,1,5,1,40,7,3,25,2,30,1
18,2022-07-29 22:07:01.241000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,0-10-7-1-30_3-20-3-3-10,27,0,2,1,0,10,1,30,7,3,20,3,10,3
50,2022-07-29 22:07:04.824000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,1-10-1-2-50_0-25-1-0-50,10,1,22,0,1,10,2,50,1,0,25,0,50,1
11,2022-07-29 22:07:09.997000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,2-5-5-2-0_2-10-1-2-50,21,0,11,0,2,5,2,0,5,2,10,2,50,1
50,2022-07-29 22:07:12.325000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,easy_2,7,1,23,0,0,10,4,0,5,1,20,2,30,5
50,2022-07-29 22:07:18.325000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-25-1-4-0_0-5-7-0-20,6,0,24,0,3,25,4,0,1,0,5,0,20,7
18,2022-07-29 22:07:18.418000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,1-20-7-1-30_1-5-3-3-20,17,0,3,0,1,20,1,30,7,1,5,3,20,3
11,2022-07-29 22:07:19.423000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,hard_2,9,1,12,0,0,20,3,40,3,1,10,0,20,5
50,2022-07-29 22:07:26.329000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,2-10-1-4-10_0-25-5-4-10,8,1,25,0,2,10,4,10,1,0,25,4,10,5
50,2022-07-29 22:07:32.327000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,1-20-5-4-0_1-5-5-4-30,6,0,26,0,1,20,4,0,5,1,5,4,30,5
18,2022-07-29 22:07:34.247000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,0-20-1-0-10_0-20-7-2-0,16,1,4,0,0,20,0,10,1,0,20,2,0,7
11,2022-07-29 22:07:36.399000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,0-20-5-1-20_0-5-7-4-20,17,0,13,0,0,20,1,20,5,0,5,4,20,7
50,2022-07-29 22:07:40.825000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-5-7-2-50_1-5-7-2-20,8,0,27,0,3,5,2,50,7,1,5,2,20,7
11,2022-07-29 22:07:48.249000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,0-5-7-0-30_1-20-5-2-30,12,1,14,0,0,5,0,30,7,1,20,2,30,5
50,2022-07-29 22:07:48.325000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,0-10-5-3-30_3-20-3-0-10,7,1,28,0,0,10,3,30,5,3,20,0,10,3
18,2022-07-29 22:07:49.441000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,3-20-5-4-50_1-10-1-4-20,15,0,5,0,3,20,4,50,5,1,10,4,20,1
50,2022-07-29 22:07:56.329000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-5-1-1-40_0-20-1-0-50,8,1,29,0,3,5,1,40,1,0,20,0,50,1
11,2022-07-29 22:07:56.667000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,0-10-3-0-20_3-10-5-3-50,8,1,15,0,0,10,0,20,3,3,10,3,50,5
18,2022-07-29 22:08:02.562000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,3-25-1-0-10_3-5-1-2-50,13,0,6,0,3,25,0,10,1,3,5,2,50,1
11,2022-07-29 22:08:03.944000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,3-5-7-2-20_0-10-3-4-50,7,0,16,0,3,5,2,20,7,0,10,4,50,3
11,2022-07-29 22:08:13.059000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,3-25-7-2-10_3-20-7-3-30,9,0,17,0,3,25,2,10,7,3,20,3,30,7
18,2022-07-29 22:08:14.376000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,0-5-1-1-10_3-10-5-0-10,12,1,7,0,0,5,1,10,1,3,10,0,10,5
11,2022-07-29 22:08:19.551000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,0-5-7-0-0_2-25-3-0-40,7,1,18,0,0,5,0,0,7,2,25,0,40,3
18,2022-07-29 22:08:23.165000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,easy_3,9,1,8,0,0,10,4,20,1,0,10,1,30,7
18,2022-07-29 22:08:33.867000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,2-10-1-2-30_2-5-7-2-40,11,0,9,0,2,10,2,30,1,2,5,2,40,7
11,2022-07-29 22:08:39.469000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,1-5-7-3-10_2-5-5-4-30,20,1,19,0,1,5,3,10,7,2,5,4,30,5
50,2022-07-29 22:08:40.829000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,2-10-7-2-10_2-10-7-1-0,44,1,30,0,2,10,2,10,7,2,10,1,0,7
18,2022-07-29 22:08:42.186000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,1-10-7-0-30_2-5-1-2-10,8,0,10,0,1,10,0,30,7,2,5,2,10,1
50,2022-07-29 22:08:51.833000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-10-5-3-20_1-5-7-1-40,11,0,31,0,3,10,3,20,5,1,5,1,40,7
11,2022-07-29 22:08:51.841000,75e7f73e-a8c2-4cf2-a906-dd864d1b64c4,2-10-3-0-50_2-5-5-4-30,12,0,20,0,2,10,0,50,3,2,5,4,30,5
50,2022-07-29 22:08:58.832000,915ab8eb-5a8c-476f-8a08-11e7dce2aa0b,3-20-7-2-20_3-10-5-1-40,7,0,32,0,3,20,2,20,7,3,10,1,40,5
18,2022-07-29 22:08:59.534000,f5750b9b-cdda-4be0-9bef-ae6f414aee4a,hard_2,17,0,11,0,1,10,0,20,5,0,20,3,40,3
